enrollment_id,student_id,course_id,course_code,term,enrollment_date,role,status,final_grade
ENR001414,KOI000442,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-05-15,Student,Enrolled,83.8
ENR001415,KOI000442,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-07-23,Student,Enrolled,90.8
ENR001416,KOI000442,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-08-25,Student,Enrolled,
ENR001417,KOI000445,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-24,Student,Enrolled,
ENR001418,KOI000445,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-05-08,Student,Enrolled,
ENR001419,KOI000445,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-21,Student,Enrolled,70.2
ENR001420,KOI000445,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-07,Student,Completed,87.9
ENR001421,KOI000445,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-08-03,Student,Enrolled,75.6
ENR001422,KOI000446,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-09-24,Student,Enrolled,75.8
ENR001423,KOI000446,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2025-01-14,Student,Withdrawn,86.1
ENR001424,KOI000446,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-07-18,Student,Completed,54.3
ENR001425,KOI000447,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-03-06,Student,Completed,
ENR001426,KOI000447,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-10-21,Student,Completed,51.5
ENR001427,KOI000447,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-01-06,Student,Enrolled,56.4
ENR001428,KOI000448,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-03-09,Student,Enrolled,71.0
ENR001429,KOI000448,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-09-09,Student,Completed,84.5
ENR001430,KOI000448,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-04-21,Student,Enrolled,51.2
ENR001431,KOI000448,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-01,Student,Enrolled,57.7
ENR001432,KOI000448,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2024-12-03,Student,Enrolled,90.0
ENR001433,KOI000449,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-05-23,Student,Withdrawn,73.7
ENR001434,KOI000449,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-09-02,Student,Enrolled,72.6
ENR001435,KOI000449,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-03-29,Student,Enrolled,
ENR001436,KOI000449,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-01,Student,Enrolled,58.9
ENR001437,KOI000449,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-11-03,Student,Withdrawn,59.3
ENR001438,KOI000450,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-17,Student,Enrolled,
ENR001439,KOI000450,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-05-08,Student,Withdrawn,
ENR001440,KOI000450,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-09-10,Student,Enrolled,50.6
ENR001441,KOI000451,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-02-20,Student,Enrolled,73.9
ENR001442,KOI000451,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-10-30,Student,Enrolled,95.2
ENR001443,KOI000451,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-10-11,Student,Enrolled,
ENR001444,KOI000451,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-08-01,Student,Enrolled,90.9
ENR001445,KOI000452,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-06-06,Student,Withdrawn,
ENR001446,KOI000452,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-09-10,Student,Completed,
ENR001447,KOI000452,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-16,Student,Enrolled,72.3
ENR001448,KOI000452,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-06-08,Student,Completed,62.3
ENR001449,KOI000452,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-09-24,Student,Enrolled,94.0
ENR001450,KOI000453,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-27,Student,Enrolled,
ENR001451,KOI000453,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-05-10,Student,Completed,92.1
ENR001452,KOI000453,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-01,Student,Enrolled,91.2
ENR001453,KOI000453,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-01-26,Student,Enrolled,59.0
ENR001454,KOI000454,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-09-01,Student,Enrolled,54.8
ENR001455,KOI000454,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-03-25,Student,Enrolled,
ENR001456,KOI000454,CLOUD401_Summer_2024/25,CLOUD401,Summer 2024/25,2025-01-03,Student,Enrolled,
ENR001457,KOI000454,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-03-16,Student,Withdrawn,
ENR001458,KOI000454,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-23,Student,Enrolled,86.1
ENR001459,KOI000455,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-07-19,Student,Withdrawn,
ENR001460,KOI000455,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-02-14,Student,Enrolled,
ENR001461,KOI000455,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-06-02,Student,Enrolled,89.0
ENR001462,KOI000456,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-09-13,Student,Withdrawn,
ENR001463,KOI000456,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-11-02,Student,Enrolled,
ENR001464,KOI000456,NET301_Semester_2_2024,NET301,Semester 2 2024,2024-08-21,Student,Completed,87.3
ENR001465,KOI000456,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-08-18,Student,Enrolled,50.5
ENR001466,KOI000457,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-04-02,Student,Completed,53.4
ENR001467,KOI000457,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2024-12-12,Student,Withdrawn,85.7
ENR001468,KOI000457,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2024-12-19,Student,Completed,
ENR001469,KOI000458,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-02-15,Student,Enrolled,
ENR001470,KOI000458,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-08-27,Student,Enrolled,69.5
ENR001471,KOI000458,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-09-10,Student,Enrolled,50.6
ENR001472,KOI000458,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-02-15,Student,Enrolled,
ENR001473,KOI000459,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-15,Student,Withdrawn,
ENR001474,KOI000459,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-06,Student,Enrolled,90.6
ENR001475,KOI000459,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-05-14,Student,Enrolled,65.4
ENR001476,KOI000459,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-01-25,Student,Enrolled,52.4
ENR001477,KOI000460,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-10-31,Student,Enrolled,
ENR001478,KOI000460,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-07,Student,Enrolled,99.5
ENR001479,KOI000460,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-05-15,Student,Enrolled,84.0
ENR001480,KOI000460,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-31,Student,Enrolled,
ENR001481,KOI000461,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-03-01,Student,Enrolled,52.2
ENR001482,KOI000461,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-25,Student,Withdrawn,
ENR001483,KOI000461,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-05-27,Student,Enrolled,81.3
ENR001484,KOI000462,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-08-14,Student,Enrolled,
ENR001485,KOI000462,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-09-30,Student,Enrolled,50.7
ENR001486,KOI000462,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-08-06,Student,Enrolled,
ENR001487,KOI000462,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-05-24,Student,Enrolled,53.3
ENR001488,KOI000462,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-10-04,Student,Enrolled,68.4
ENR001489,KOI000463,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-07-20,Student,Withdrawn,99.5
ENR001490,KOI000463,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-02-02,Student,Withdrawn,96.1
ENR001491,KOI000463,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-10-08,Student,Withdrawn,
ENR001492,KOI000464,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-18,Student,Completed,98.6
ENR001493,KOI000464,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2025-02-12,Student,Enrolled,81.8
ENR001494,KOI000464,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-08-25,Student,Enrolled,83.3
ENR001495,KOI000465,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-26,Student,Withdrawn,75.6
ENR001496,KOI000465,COMP101_Semester_2_2024,COMP101,Semester 2 2024,2024-11-01,Student,Enrolled,85.2
ENR001497,KOI000465,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-02-10,Student,Enrolled,
ENR001498,KOI000466,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-04-10,Student,Completed,81.0
ENR001499,KOI000466,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-10-23,Student,Enrolled,
ENR001500,KOI000466,SEC401_Semester_2_2024,SEC401,Semester 2 2024,2024-08-26,Student,Completed,
ENR001501,KOI000466,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-04-29,Student,Enrolled,82.1
ENR001502,KOI000466,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-02-05,Student,Enrolled,79.9
ENR001503,KOI000467,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-02-04,Student,Enrolled,88.0
ENR001504,KOI000467,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-05-06,Student,Withdrawn,70.7
ENR001505,KOI000467,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-02-03,Student,Enrolled,61.5
ENR001506,KOI000467,NET301_Summer_2024/25,NET301,Summer 2024/25,2024-12-25,Student,Enrolled,60.3
ENR001507,KOI000468,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-06-06,Student,Enrolled,69.1
ENR001508,KOI000468,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-23,Student,Enrolled,
ENR001509,KOI000468,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-06-13,Student,Enrolled,
ENR001510,KOI000469,COMP201_Semester_2_2024,COMP201,Semester 2 2024,2024-07-18,Student,Enrolled,56.3
ENR001511,KOI000469,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-04-21,Student,Enrolled,91.6
ENR001512,KOI000469,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-02-26,Student,Enrolled,
ENR001513,KOI000469,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-09-19,Student,Enrolled,73.4
ENR001514,KOI000470,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-10-02,Student,Completed,
ENR001515,KOI000470,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-03-19,Student,Enrolled,78.8
ENR001516,KOI000470,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-24,Student,Enrolled,
ENR001517,KOI000471,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-02-07,Student,Enrolled,71.1
ENR001518,KOI000471,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-01-25,Student,Withdrawn,88.0
ENR001519,KOI000471,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-10-07,Student,Completed,
ENR001520,KOI000471,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-02,Student,Completed,54.2
ENR001521,KOI000472,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-04,Student,Enrolled,
ENR001522,KOI000472,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-10-29,Student,Completed,64.2
ENR001523,KOI000472,COMP401_Semester_1_2024,COMP401,Semester 1 2024,2024-03-25,Student,Withdrawn,53.6
ENR001524,KOI000472,ACC201_Summer_2024/25,ACC201,Summer 2024/25,2025-01-10,Student,Enrolled,59.8
ENR001525,KOI000473,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-05-05,Student,Enrolled,96.3
ENR001526,KOI000473,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2025-01-23,Student,Completed,68.7
ENR001527,KOI000473,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-08-12,Student,Completed,99.4
ENR001528,KOI000474,SOFT301_Summer_2024/25,SOFT301,Summer 2024/25,2025-01-13,Student,Completed,58.1
ENR001529,KOI000474,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-04,Student,Completed,88.6
ENR001530,KOI000474,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-09-04,Student,Enrolled,74.4
ENR001531,KOI000476,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-11,Student,Completed,62.1
ENR001532,KOI000476,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-02-16,Student,Enrolled,68.1
ENR001533,KOI000476,COMP201_Semester_1_2024,COMP201,Semester 1 2024,2024-06-11,Student,Enrolled,82.3
ENR001534,KOI000476,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2025-01-08,Student,Enrolled,97.2
ENR001535,KOI000476,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-09,Student,Enrolled,
ENR001536,KOI000477,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-09-19,Student,Enrolled,82.2
ENR001537,KOI000477,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-05-15,Student,Completed,79.3
ENR001538,KOI000477,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-02-01,Student,Enrolled,59.4
ENR001539,KOI000477,COMP401_Semester_2_2024,COMP401,Semester 2 2024,2024-07-29,Student,Completed,
ENR001540,KOI000477,COMP101_Semester_1_2024,COMP101,Semester 1 2024,2024-04-08,Student,Completed,
ENR001541,KOI000478,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2024-12-03,Student,Withdrawn,70.6
ENR001542,KOI000478,ACC201_Semester_2_2024,ACC201,Semester 2 2024,2024-11-01,Student,Enrolled,
ENR001543,KOI000478,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-05-29,Student,Withdrawn,67.2
ENR001544,KOI000478,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-05-18,Student,Enrolled,
ENR001545,KOI000479,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2024-12-11,Student,Enrolled,
ENR001546,KOI000479,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-08-12,Student,Enrolled,50.1
ENR001547,KOI000479,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-02-14,Student,Enrolled,70.9
ENR001548,KOI000480,MGT301_Summer_2024/25,MGT301,Summer 2024/25,2024-12-20,Student,Enrolled,
ENR001549,KOI000480,SEC401_Semester_1_2024,SEC401,Semester 1 2024,2024-06-07,Student,Enrolled,59.9
ENR001550,KOI000480,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-09-13,Student,Enrolled,55.5
ENR001551,KOI000480,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-05-01,Student,Withdrawn,59.3
ENR001552,KOI000481,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-02-12,Student,Enrolled,
ENR001553,KOI000481,COMP401_Summer_2024/25,COMP401,Summer 2024/25,2024-12-13,Student,Completed,95.6
ENR001554,KOI000481,COMM101_Semester_1_2024,COMM101,Semester 1 2024,2024-04-14,Student,Enrolled,58.3
ENR001555,KOI000482,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2024-12-20,Student,Enrolled,79.3
ENR001556,KOI000482,SOFT301_Semester_1_2024,SOFT301,Semester 1 2024,2024-04-17,Student,Completed,88.0
ENR001557,KOI000482,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-09-30,Student,Enrolled,
ENR001558,KOI000482,NET301_Summer_2024/25,NET301,Summer 2024/25,2025-01-23,Student,Enrolled,89.5
ENR001559,KOI000483,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-03-25,Student,Enrolled,76.0
ENR001560,KOI000483,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-08-30,Student,Enrolled,73.7
ENR001561,KOI000483,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-04-26,Student,Enrolled,66.8
ENR001562,KOI000484,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-06-03,Student,Completed,52.9
ENR001563,KOI000484,SEC401_Summer_2024/25,SEC401,Summer 2024/25,2024-12-28,Student,Enrolled,90.3
ENR001564,KOI000484,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-07-22,Student,Enrolled,84.9
ENR001565,KOI000484,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-03-02,Student,Enrolled,
ENR001566,KOI000484,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2025-02-20,Student,Enrolled,64.0
ENR001567,KOI000485,STAT201_Semester_1_2024,STAT201,Semester 1 2024,2024-03-28,Student,Withdrawn,93.5
ENR001568,KOI000485,COMM101_Semester_2_2024,COMM101,Semester 2 2024,2024-10-15,Student,Withdrawn,59.4
ENR001569,KOI000485,NET301_Semester_1_2024,NET301,Semester 1 2024,2024-04-09,Student,Enrolled,
ENR001570,KOI000485,DATA301_Summer_2024/25,DATA301,Summer 2024/25,2024-12-02,Student,Enrolled,98.5
ENR001571,KOI000485,CLOUD401_Semester_2_2024,CLOUD401,Semester 2 2024,2024-07-16,Student,Enrolled,61.7
ENR001572,KOI000488,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-10-22,Student,Enrolled,97.0
ENR001573,KOI000488,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-01-13,Student,Completed,92.9
ENR001574,KOI000488,MGT301_Semester_1_2024,MGT301,Semester 1 2024,2024-05-11,Student,Enrolled,64.7
ENR001575,KOI000488,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2025-01-08,Student,Enrolled,93.5
ENR001576,KOI000489,STAT201_Summer_2024/25,STAT201,Summer 2024/25,2024-12-08,Student,Completed,65.1
ENR001577,KOI000489,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-07,Student,Withdrawn,73.3
ENR001578,KOI000489,BUS101_Summer_2024/25,BUS101,Summer 2024/25,2024-12-13,Student,Completed,74.1
ENR001579,KOI000489,COMP101_Summer_2024/25,COMP101,Summer 2024/25,2025-02-20,Student,Withdrawn,
ENR001580,KOI000489,COMP301_Summer_2024/25,COMP301,Summer 2024/25,2025-02-14,Student,Enrolled,
ENR001581,KOI000491,FIN301_Summer_2024/25,FIN301,Summer 2024/25,2025-01-08,Student,Enrolled,
ENR001582,KOI000491,COMP201_Summer_2024/25,COMP201,Summer 2024/25,2025-01-19,Student,Enrolled,88.3
ENR001583,KOI000491,COMP301_Semester_1_2024,COMP301,Semester 1 2024,2024-04-05,Student,Enrolled,83.3
ENR001584,KOI000491,CLOUD401_Semester_1_2024,CLOUD401,Semester 1 2024,2024-03-11,Student,Enrolled,96.1
ENR001585,KOI000491,MATH101_Semester_1_2024,MATH101,Semester 1 2024,2024-03-12,Student,Completed,
ENR001586,KOI000492,DATA301_Semester_1_2024,DATA301,Semester 1 2024,2024-04-03,Student,Enrolled,68.9
ENR001587,KOI000492,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2025-02-19,Student,Completed,89.3
ENR001588,KOI000492,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-05-01,Student,Completed,61.2
ENR001589,KOI000492,STAT201_Semester_2_2024,STAT201,Semester 2 2024,2024-07-19,Student,Enrolled,
ENR001590,KOI000492,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2024-12-06,Student,Enrolled,
ENR001591,KOI000494,MKT201_Semester_2_2024,MKT201,Semester 2 2024,2024-07-27,Student,Enrolled,
ENR001592,KOI000494,WEB201_Semester_1_2024,WEB201,Semester 1 2024,2024-05-08,Student,Enrolled,78.8
ENR001593,KOI000494,MATH101_Summer_2024/25,MATH101,Summer 2024/25,2025-01-22,Student,Enrolled,79.5
ENR001594,KOI000494,COMP301_Semester_2_2024,COMP301,Semester 2 2024,2024-07-25,Student,Enrolled,99.0
ENR001595,KOI000494,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-04-20,Student,Enrolled,89.9
ENR001596,KOI000495,ACC201_Semester_1_2024,ACC201,Semester 1 2024,2024-03-12,Student,Withdrawn,
ENR001597,KOI000495,FIN301_Semester_1_2024,FIN301,Semester 1 2024,2024-04-22,Student,Completed,
ENR001598,KOI000495,MKT201_Summer_2024/25,MKT201,Summer 2024/25,2025-02-01,Student,Completed,90.8
ENR001599,KOI000497,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-01-29,Student,Completed,
ENR001600,KOI000497,WEB201_Summer_2024/25,WEB201,Summer 2024/25,2024-12-09,Student,Enrolled,
ENR001601,KOI000497,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-09-15,Student,Enrolled,65.4
ENR001602,KOI000497,FIN301_Semester_2_2024,FIN301,Semester 2 2024,2024-07-25,Student,Enrolled,
ENR001603,KOI000498,MKT201_Semester_1_2024,MKT201,Semester 1 2024,2024-05-23,Student,Completed,
ENR001604,KOI000498,BUS101_Semester_1_2024,BUS101,Semester 1 2024,2024-05-15,Student,Completed,
ENR001605,KOI000498,MGT301_Semester_2_2024,MGT301,Semester 2 2024,2024-08-18,Student,Enrolled,
ENR001606,KOI000498,COMM101_Summer_2024/25,COMM101,Summer 2024/25,2025-02-01,Student,Enrolled,96.7
ENR001607,KOI000498,WEB201_Semester_2_2024,WEB201,Semester 2 2024,2024-10-24,Student,Enrolled,52.6
ENR001608,KOI000499,BUS101_Semester_2_2024,BUS101,Semester 2 2024,2024-08-22,Student,Enrolled,83.0
ENR001609,KOI000499,MATH101_Semester_2_2024,MATH101,Semester 2 2024,2024-11-05,Student,Enrolled,77.4
ENR001610,KOI000499,SOFT301_Semester_2_2024,SOFT301,Semester 2 2024,2024-10-09,Student,Enrolled,73.7
