grade_id,student_id,course_id,assessment_id,assessment_type,marks_obtained,max_marks,percentage,submitted_date,graded_date,feedback
GRD00004034,KOI000264,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A5,Assignment,24.1,25,99.8,2025-01-31 00:00:00,2025-02-10 00:00:00,"Good effort, well done."
GRD00004035,KOI000264,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A6,Assignment,14.9,25,88.1,2025-01-23 00:00:00,2025-02-02 00:00:00,Well researched and presented.
GRD00004036,KOI000264,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q1,Quiz,8.4,10,95.1,2024-12-26 00:00:00,2024-12-26 00:00:00,Auto-graded
GRD00004037,KOI000264,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q2,Quiz,13.6,20,63.8,2025-02-07 00:00:00,2025-02-07 00:00:00,Auto-graded
GRD00004038,KOI000264,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q3,Quiz,29.6,30,79.8,2025-01-20 00:00:00,2025-01-20 00:00:00,Auto-graded
GRD00004039,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_A1,Assignment,20.4,25,56.2,2024-03-23 00:00:00,2024-04-05 00:00:00,Well researched and presented.
GRD00004040,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_A2,Assignment,26.4,40,95.3,2024-04-09 00:00:00,2024-04-23 00:00:00,Well researched and presented.
GRD00004041,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_A4,Assignment,97.9,100,54.2,2024-04-15 00:00:00,2024-04-25 00:00:00,"Good effort, well done."
GRD00004042,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_A5,Assignment,23.1,30,71.8,2024-05-19 00:00:00,2024-05-25 00:00:00,Needs improvement in analysis.
GRD00004043,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_Q1,Quiz,21.2,30,97.6,2024-04-20 00:00:00,2024-04-20 00:00:00,Auto-graded
GRD00004044,KOI000264,WEB201_Semester_1_2024,WEB201_Semester_1_2024_Q2,Quiz,20.9,25,85.3,2024-04-10 00:00:00,2024-04-10 00:00:00,Auto-graded
GRD00004045,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_A1,Assignment,21.2,30,82.5,2024-12-20 00:00:00,2024-12-27 00:00:00,Satisfactory. Consider improvement in...
GRD00004046,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_A2,Assignment,23.0,25,87.3,2025-01-03 00:00:00,2025-01-06 00:00:00,"Good effort, well done."
GRD00004047,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_A4,Assignment,96.7,100,97.6,2025-02-14 00:00:00,2025-02-17 00:00:00,"Good effort, well done."
GRD00004048,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_A5,Assignment,31.8,50,98.1,2025-01-24 00:00:00,2025-01-29 00:00:00,Satisfactory. Consider improvement in...
GRD00004049,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_Q1,Quiz,18.9,25,61.4,2025-02-20 00:00:00,2025-02-20 00:00:00,Auto-graded
GRD00004050,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_Q2,Quiz,18.0,20,80.9,2025-01-29 00:00:00,2025-01-29 00:00:00,Auto-graded
GRD00004051,KOI000264,MATH101_Summer_2024/25,MATH101_Summer_2024/25_Q3,Quiz,16.8,20,95.1,2025-01-31 00:00:00,2025-01-31 00:00:00,Auto-graded
GRD00004052,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A1,Assignment,13.9,25,97.8,2024-08-31 00:00:00,2024-09-06 00:00:00,"Good effort, well done."
GRD00004053,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A3,Assignment,21.7,25,61.4,2024-09-04 00:00:00,2024-09-18 00:00:00,Excellent work!
GRD00004054,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q1,Quiz,6.5,10,70.9,2024-09-26 00:00:00,2024-09-26 00:00:00,Auto-graded
GRD00004055,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q2,Quiz,18.2,30,84.5,2024-08-11 00:00:00,2024-08-11 00:00:00,Auto-graded
GRD00004056,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q3,Quiz,6.9,10,86.6,2024-10-13 00:00:00,2024-10-13 00:00:00,Auto-graded
GRD00004057,KOI000264,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q4,Quiz,16.3,25,88.7,2024-10-07 00:00:00,2024-10-07 00:00:00,Auto-graded
GRD00004058,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_A2,Assignment,28.2,30,96.1,2024-04-08 00:00:00,2024-04-15 00:00:00,"Good effort, well done."
GRD00004059,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_A3,Assignment,44.8,50,63.9,2024-03-27 00:00:00,2024-04-01 00:00:00,Excellent work!
GRD00004060,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_A4,Assignment,76.9,100,89.5,2024-04-30 00:00:00,2024-05-06 00:00:00,"Good effort, well done."
GRD00004061,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_Q1,Quiz,8.5,10,95.0,2024-03-26 00:00:00,2024-03-26 00:00:00,Auto-graded
GRD00004062,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_Q2,Quiz,22.6,25,66.0,2024-04-18 00:00:00,2024-04-18 00:00:00,Auto-graded
GRD00004063,KOI000265,COMP201_Semester_1_2024,COMP201_Semester_1_2024_Q3,Quiz,12.4,20,65.9,2024-03-12 00:00:00,2024-03-12 00:00:00,Auto-graded
GRD00004064,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A1,Assignment,71.4,100,76.5,2024-05-15 00:00:00,2024-05-18 00:00:00,"Good effort, well done."
GRD00004065,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A2,Assignment,24.3,25,93.3,2024-06-14 00:00:00,2024-06-23 00:00:00,Excellent work!
GRD00004066,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A3,Assignment,29.4,30,90.2,2024-04-01 00:00:00,2024-04-07 00:00:00,Satisfactory. Consider improvement in...
GRD00004067,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A5,Assignment,29.9,30,76.0,2024-03-22 00:00:00,2024-04-07 00:00:00,"Good effort, well done."
GRD00004068,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q1,Quiz,7.4,10,78.9,2024-05-14 00:00:00,2024-05-14 00:00:00,Auto-graded
GRD00004069,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q2,Quiz,27.3,30,94.8,2024-05-17 00:00:00,2024-05-17 00:00:00,Auto-graded
GRD00004070,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q3,Quiz,11.5,15,90.7,2024-05-18 00:00:00,2024-05-18 00:00:00,Auto-graded
GRD00004071,KOI000265,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q4,Quiz,24.3,30,81.3,2024-03-20 00:00:00,2024-03-20 00:00:00,Auto-graded
GRD00004072,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_A2,Assignment,14.9,20,81.3,2024-04-29 00:00:00,2024-05-06 00:00:00,Satisfactory. Consider improvement in...
GRD00004073,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_A3,Assignment,56.4,100,66.1,2024-05-12 00:00:00,2024-05-16 00:00:00,Excellent work!
GRD00004074,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_A4,Assignment,39.4,40,84.0,2024-04-16 00:00:00,2024-04-26 00:00:00,Excellent work!
GRD00004075,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_Q1,Quiz,19.9,20,70.1,2024-05-10 00:00:00,2024-05-10 00:00:00,Auto-graded
GRD00004076,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_Q2,Quiz,24.6,30,81.1,2024-03-19 00:00:00,2024-03-19 00:00:00,Auto-graded
GRD00004077,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_Q3,Quiz,19.7,25,60.3,2024-04-30 00:00:00,2024-04-30 00:00:00,Auto-graded
GRD00004078,KOI000265,COMP401_Semester_1_2024,COMP401_Semester_1_2024_Q4,Quiz,7.6,10,77.4,2024-06-04 00:00:00,2024-06-04 00:00:00,Auto-graded
GRD00004079,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_A1,Assignment,25.6,30,76.6,2024-09-07 00:00:00,2024-09-15 00:00:00,Satisfactory. Consider improvement in...
GRD00004080,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_A2,Assignment,27.4,30,72.3,2024-07-28 00:00:00,2024-07-30 00:00:00,Well researched and presented.
GRD00004081,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_A3,Assignment,21.4,40,92.1,2024-08-04 00:00:00,2024-08-17 00:00:00,Well researched and presented.
GRD00004082,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_Q1,Quiz,25.3,30,64.1,2024-10-23 00:00:00,2024-10-23 00:00:00,Auto-graded
GRD00004083,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_Q2,Quiz,17.7,20,75.8,2024-08-15 00:00:00,2024-08-15 00:00:00,Auto-graded
GRD00004084,KOI000266,COMP301_Semester_2_2024,COMP301_Semester_2_2024_Q4,Quiz,19.8,25,71.8,2024-10-01 00:00:00,2024-10-01 00:00:00,Auto-graded
GRD00004085,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_A1,Assignment,16.2,30,89.5,2025-01-02 00:00:00,2025-01-08 00:00:00,Excellent work!
GRD00004086,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_A2,Assignment,11.2,20,90.3,2025-02-04 00:00:00,2025-02-09 00:00:00,Satisfactory. Consider improvement in...
GRD00004087,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_A3,Assignment,19.9,25,93.4,2025-01-04 00:00:00,2025-01-12 00:00:00,Satisfactory. Consider improvement in...
GRD00004088,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q1,Quiz,21.7,30,97.3,2025-01-16 00:00:00,2025-01-16 00:00:00,Auto-graded
GRD00004089,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q2,Quiz,25.1,30,84.5,2025-01-23 00:00:00,2025-01-23 00:00:00,Auto-graded
GRD00004090,KOI000266,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q3,Quiz,23.1,25,87.3,2024-12-27 00:00:00,2024-12-27 00:00:00,Auto-graded
GRD00004091,KOI000267,WEB201_Summer_2024/25,WEB201_Summer_2024/25_A1,Assignment,18.4,30,62.2,2024-12-28 00:00:00,2025-01-12 00:00:00,Needs improvement in analysis.
GRD00004092,KOI000267,WEB201_Summer_2024/25,WEB201_Summer_2024/25_A2,Assignment,17.5,30,71.6,2025-01-19 00:00:00,2025-01-23 00:00:00,Excellent work!
GRD00004093,KOI000267,WEB201_Summer_2024/25,WEB201_Summer_2024/25_Q1,Quiz,25.6,30,69.1,2025-02-13 00:00:00,2025-02-13 00:00:00,Auto-graded
GRD00004094,KOI000267,WEB201_Summer_2024/25,WEB201_Summer_2024/25_Q2,Quiz,16.8,20,74.6,2025-01-26 00:00:00,2025-01-26 00:00:00,Auto-graded
GRD00004095,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A1,Assignment,17.0,20,90.7,2025-01-18 00:00:00,2025-02-01 00:00:00,Excellent work!
GRD00004096,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A2,Assignment,38.1,50,54.6,2025-01-05 00:00:00,2025-01-17 00:00:00,Well researched and presented.
GRD00004097,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A4,Assignment,96.5,100,94.1,2025-02-01 00:00:00,2025-02-07 00:00:00,Needs improvement in analysis.
GRD00004098,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A5,Assignment,37.5,50,62.8,2025-02-15 00:00:00,2025-02-25 00:00:00,"Good effort, well done."
GRD00004099,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q1,Quiz,15.9,20,71.5,2025-01-23 00:00:00,2025-01-23 00:00:00,Auto-graded
GRD00004100,KOI000267,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q2,Quiz,14.7,15,68.4,2025-02-12 00:00:00,2025-02-12 00:00:00,Auto-graded
GRD00004101,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A3,Assignment,32.0,40,63.2,2025-01-18 00:00:00,2025-01-26 00:00:00,Excellent work!
GRD00004102,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A4,Assignment,60.3,100,55.9,2025-02-05 00:00:00,2025-02-19 00:00:00,Needs improvement in analysis.
GRD00004103,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A5,Assignment,17.5,25,73.2,2025-01-31 00:00:00,2025-02-11 00:00:00,Well researched and presented.
GRD00004104,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A6,Assignment,18.2,25,61.1,2025-01-22 00:00:00,2025-02-01 00:00:00,Satisfactory. Consider improvement in...
GRD00004105,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q1,Quiz,6.0,10,98.7,2024-12-26 00:00:00,2024-12-26 00:00:00,Auto-graded
GRD00004106,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q2,Quiz,17.7,20,66.5,2025-02-07 00:00:00,2025-02-07 00:00:00,Auto-graded
GRD00004107,KOI000267,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q3,Quiz,28.2,30,64.8,2025-01-20 00:00:00,2025-01-20 00:00:00,Auto-graded
GRD00004108,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_A1,Assignment,22.3,25,82.3,2024-03-23 00:00:00,2024-03-26 00:00:00,Needs improvement in analysis.
GRD00004109,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_A2,Assignment,18.2,30,92.8,2024-05-04 00:00:00,2024-05-21 00:00:00,Needs improvement in analysis.
GRD00004110,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_A4,Assignment,12.6,20,72.0,2024-05-24 00:00:00,2024-06-01 00:00:00,"Good effort, well done."
GRD00004111,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_A5,Assignment,15.0,25,50.6,2024-04-01 00:00:00,2024-04-15 00:00:00,Satisfactory. Consider improvement in...
GRD00004112,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_A6,Assignment,25.0,25,71.5,2024-03-11 00:00:00,2024-03-23 00:00:00,Excellent work!
GRD00004113,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_Q1,Quiz,11.4,15,98.7,2024-05-28 00:00:00,2024-05-28 00:00:00,Auto-graded
GRD00004114,KOI000267,ACC201_Semester_1_2024,ACC201_Semester_1_2024_Q3,Quiz,7.4,10,69.3,2024-04-12 00:00:00,2024-04-12 00:00:00,Auto-graded
GRD00004115,KOI000268,BUS101_Semester_1_2024,BUS101_Semester_1_2024_A2,Assignment,23.9,25,60.3,2024-03-12 00:00:00,2024-03-23 00:00:00,Satisfactory. Consider improvement in...
GRD00004116,KOI000268,BUS101_Semester_1_2024,BUS101_Semester_1_2024_A3,Assignment,25.0,25,54.6,2024-06-12 00:00:00,2024-06-28 00:00:00,Well researched and presented.
GRD00004117,KOI000268,BUS101_Semester_1_2024,BUS101_Semester_1_2024_Q1,Quiz,13.2,20,70.5,2024-03-07 00:00:00,2024-03-07 00:00:00,Auto-graded
GRD00004118,KOI000270,STAT201_Semester_1_2024,STAT201_Semester_1_2024_A1,Assignment,87.5,100,73.4,2024-04-09 00:00:00,2024-04-17 00:00:00,Excellent work!
GRD00004119,KOI000270,STAT201_Semester_1_2024,STAT201_Semester_1_2024_A2,Assignment,17.1,20,96.9,2024-03-21 00:00:00,2024-03-29 00:00:00,Needs improvement in analysis.
GRD00004120,KOI000270,STAT201_Semester_1_2024,STAT201_Semester_1_2024_A4,Assignment,43.2,50,79.0,2024-05-05 00:00:00,2024-05-19 00:00:00,Needs improvement in analysis.
GRD00004121,KOI000270,STAT201_Semester_1_2024,STAT201_Semester_1_2024_Q1,Quiz,8.8,10,82.9,2024-03-06 00:00:00,2024-03-06 00:00:00,Auto-graded
GRD00004122,KOI000270,STAT201_Semester_1_2024,STAT201_Semester_1_2024_Q2,Quiz,18.9,30,69.9,2024-05-12 00:00:00,2024-05-12 00:00:00,Auto-graded
GRD00004123,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_A1,Assignment,59.9,100,55.2,2024-04-27 00:00:00,2024-05-04 00:00:00,Well researched and presented.
GRD00004124,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_A2,Assignment,15.0,20,74.4,2024-03-20 00:00:00,2024-03-30 00:00:00,Needs improvement in analysis.
GRD00004125,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_A3,Assignment,18.6,25,78.4,2024-06-06 00:00:00,2024-06-21 00:00:00,Needs improvement in analysis.
GRD00004126,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_A4,Assignment,24.2,40,88.8,2024-04-26 00:00:00,2024-05-04 00:00:00,Satisfactory. Consider improvement in...
GRD00004127,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_A5,Assignment,10.7,20,67.3,2024-04-25 00:00:00,2024-05-04 00:00:00,Needs improvement in analysis.
GRD00004128,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_Q1,Quiz,16.8,25,91.5,2024-03-11 00:00:00,2024-03-11 00:00:00,Auto-graded
GRD00004129,KOI000270,COMP101_Semester_1_2024,COMP101_Semester_1_2024_Q2,Quiz,16.9,25,84.3,2024-03-09 00:00:00,2024-03-09 00:00:00,Auto-graded
GRD00004130,KOI000270,FIN301_Summer_2024/25,FIN301_Summer_2024/25_A2,Assignment,18.5,20,55.7,2024-12-19 00:00:00,2024-12-20 00:00:00,Excellent work!
GRD00004131,KOI000270,FIN301_Summer_2024/25,FIN301_Summer_2024/25_A4,Assignment,11.1,20,65.4,2024-12-16 00:00:00,2024-12-21 00:00:00,Satisfactory. Consider improvement in...
GRD00004132,KOI000270,FIN301_Summer_2024/25,FIN301_Summer_2024/25_Q1,Quiz,12.0,15,66.3,2025-02-15 00:00:00,2025-02-15 00:00:00,Auto-graded
GRD00004133,KOI000270,FIN301_Summer_2024/25,FIN301_Summer_2024/25_Q3,Quiz,8.4,10,63.5,2025-02-09 00:00:00,2025-02-09 00:00:00,Auto-graded
GRD00004134,KOI000270,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A1,Assignment,38.1,50,69.7,2024-08-18 00:00:00,2024-09-03 00:00:00,Satisfactory. Consider improvement in...
GRD00004135,KOI000270,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A2,Assignment,25.6,30,50.9,2024-09-04 00:00:00,2024-09-10 00:00:00,Well researched and presented.
GRD00004136,KOI000270,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A3,Assignment,16.6,20,51.3,2024-09-23 00:00:00,2024-10-06 00:00:00,Needs improvement in analysis.
GRD00004137,KOI000270,MATH101_Semester_2_2024,MATH101_Semester_2_2024_Q1,Quiz,26.0,30,75.5,2024-09-07 00:00:00,2024-09-07 00:00:00,Auto-graded
GRD00004138,KOI000270,MATH101_Semester_2_2024,MATH101_Semester_2_2024_Q2,Quiz,15.4,25,87.0,2024-10-11 00:00:00,2024-10-11 00:00:00,Auto-graded
GRD00004139,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A1,Assignment,17.6,20,72.9,2025-02-11 00:00:00,2025-02-19 00:00:00,"Good effort, well done."
GRD00004140,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A2,Assignment,10.6,20,75.4,2024-12-31 00:00:00,2025-01-13 00:00:00,Needs improvement in analysis.
GRD00004141,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A3,Assignment,23.2,40,63.3,2025-01-16 00:00:00,2025-01-28 00:00:00,Well researched and presented.
GRD00004142,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_A5,Assignment,20.6,25,68.1,2025-01-31 00:00:00,2025-02-13 00:00:00,"Good effort, well done."
GRD00004143,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q1,Quiz,7.9,10,64.7,2024-12-26 00:00:00,2024-12-26 00:00:00,Auto-graded
GRD00004144,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q2,Quiz,14.5,20,84.7,2025-02-07 00:00:00,2025-02-07 00:00:00,Auto-graded
GRD00004145,KOI000270,SOFT301_Summer_2024/25,SOFT301_Summer_2024/25_Q3,Quiz,23.6,30,80.0,2025-01-20 00:00:00,2025-01-20 00:00:00,Auto-graded
GRD00004146,KOI000271,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_A1,Assignment,17.7,30,91.8,2025-01-01 00:00:00,2025-01-05 00:00:00,Needs improvement in analysis.
GRD00004147,KOI000271,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_A2,Assignment,13.4,20,75.4,2025-02-01 00:00:00,2025-02-17 00:00:00,Excellent work!
GRD00004148,KOI000271,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q1,Quiz,22.1,30,84.2,2025-01-16 00:00:00,2025-01-16 00:00:00,Auto-graded
GRD00004149,KOI000271,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q2,Quiz,22.2,30,75.1,2025-01-23 00:00:00,2025-01-23 00:00:00,Auto-graded
GRD00004150,KOI000271,CLOUD401_Summer_2024/25,CLOUD401_Summer_2024/25_Q3,Quiz,23.6,25,92.7,2024-12-27 00:00:00,2024-12-27 00:00:00,Auto-graded
GRD00004151,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A1,Assignment,32.3,50,60.6,2024-08-25 00:00:00,2024-09-09 00:00:00,Well researched and presented.
GRD00004152,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A2,Assignment,28.3,30,52.6,2024-08-21 00:00:00,2024-08-28 00:00:00,"Good effort, well done."
GRD00004153,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A3,Assignment,23.0,25,82.9,2024-10-22 00:00:00,2024-11-03 00:00:00,Well researched and presented.
GRD00004154,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A4,Assignment,36.0,40,86.8,2024-10-05 00:00:00,2024-10-19 00:00:00,Well researched and presented.
GRD00004155,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A5,Assignment,25.2,40,79.2,2024-10-01 00:00:00,2024-10-11 00:00:00,Excellent work!
GRD00004156,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q1,Quiz,23.4,25,92.4,2024-11-04 00:00:00,2024-11-04 00:00:00,Auto-graded
GRD00004157,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q2,Quiz,28.2,30,96.3,2024-08-23 00:00:00,2024-08-23 00:00:00,Auto-graded
GRD00004158,KOI000271,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q3,Quiz,17.2,20,88.7,2024-08-17 00:00:00,2024-08-17 00:00:00,Auto-graded
GRD00004159,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A3,Assignment,28.9,40,58.5,2025-02-04 00:00:00,2025-02-13 00:00:00,Satisfactory. Consider improvement in...
GRD00004160,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A4,Assignment,26.2,30,80.6,2025-02-08 00:00:00,2025-02-14 00:00:00,Needs improvement in analysis.
GRD00004161,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A5,Assignment,23.5,25,61.9,2024-12-28 00:00:00,2025-01-04 00:00:00,Needs improvement in analysis.
GRD00004162,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q1,Quiz,18.4,30,98.7,2024-12-25 00:00:00,2024-12-25 00:00:00,Auto-graded
GRD00004163,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q2,Quiz,18.7,25,81.3,2025-01-18 00:00:00,2025-01-18 00:00:00,Auto-graded
GRD00004164,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q3,Quiz,12.2,15,97.0,2025-01-01 00:00:00,2025-01-01 00:00:00,Auto-graded
GRD00004165,KOI000271,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q4,Quiz,16.9,25,84.3,2024-12-21 00:00:00,2024-12-21 00:00:00,Auto-graded
GRD00004166,KOI000273,DATA301_Semester_1_2024,DATA301_Semester_1_2024_A1,Assignment,40.0,50,65.1,2024-05-04 00:00:00,2024-05-16 00:00:00,Satisfactory. Consider improvement in...
GRD00004167,KOI000273,DATA301_Semester_1_2024,DATA301_Semester_1_2024_A2,Assignment,51.5,100,61.1,2024-03-17 00:00:00,2024-03-19 00:00:00,Satisfactory. Consider improvement in...
GRD00004168,KOI000273,DATA301_Semester_1_2024,DATA301_Semester_1_2024_Q1,Quiz,13.7,20,92.4,2024-05-16 00:00:00,2024-05-16 00:00:00,Auto-graded
GRD00004169,KOI000273,DATA301_Semester_1_2024,DATA301_Semester_1_2024_Q2,Quiz,18.7,20,72.6,2024-05-14 00:00:00,2024-05-14 00:00:00,Auto-graded
GRD00004170,KOI000273,DATA301_Semester_1_2024,DATA301_Semester_1_2024_Q4,Quiz,13.1,20,74.4,2024-04-23 00:00:00,2024-04-23 00:00:00,Auto-graded
GRD00004171,KOI000273,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A1,Assignment,38.3,50,81.6,2025-01-05 00:00:00,2025-01-12 00:00:00,"Good effort, well done."
GRD00004172,KOI000273,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A2,Assignment,28.9,30,73.4,2025-01-08 00:00:00,2025-01-16 00:00:00,Well researched and presented.
GRD00004173,KOI000273,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A3,Assignment,26.2,30,62.4,2025-01-05 00:00:00,2025-01-14 00:00:00,"Good effort, well done."
GRD00004174,KOI000273,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q1,Quiz,20.7,25,79.0,2025-02-20 00:00:00,2025-02-20 00:00:00,Auto-graded
GRD00004175,KOI000273,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q3,Quiz,18.3,20,88.3,2025-01-13 00:00:00,2025-01-13 00:00:00,Auto-graded
GRD00004176,KOI000273,SEC401_Semester_1_2024,SEC401_Semester_1_2024_A1,Assignment,64.2,100,90.8,2024-04-14 00:00:00,2024-04-16 00:00:00,Excellent work!
GRD00004177,KOI000273,SEC401_Semester_1_2024,SEC401_Semester_1_2024_A3,Assignment,13.1,25,90.2,2024-03-29 00:00:00,2024-04-09 00:00:00,Needs improvement in analysis.
